popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0,190185,FALSE,0.657,0.827,5,-4.034,1,0.0736,0.000698,0.0053,0.065,0.69,145.887,4,dance
0,166028,FALSE,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,4,dance
0,181728,FALSE,0.686,0.856,9,-2.717,0,0.0426,0.0896,0,0.0648,0.733,123.997,4,dance
0,231400,FALSE,0.918,0.609,10,-5.64,0,0.0787,0.0914,0,0.139,0.305,128.007,4,dance
0,166028,FALSE,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,4,dance
0,181728,FALSE,0.686,0.856,9,-2.717,0,0.0426,0.0896,0,0.0648,0.733,123.997,4,dance
0,248133,FALSE,0.706,0.89,1,-4.447,0,0.0687,0.0588,0.00288,0.305,0.685,128.012,4,dance
0,166028,FALSE,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,4,dance
2,223973,FALSE,0.344,0.931,1,-3.759,1,0.0783,0.00104,0,0.0903,0.251,148.104,4,dance
0,166028,FALSE,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,4,dance
1,223973,FALSE,0.344,0.931,1,-3.759,1,0.0783,0.00104,0,0.0903,0.251,148.104,4,dance
0,166028,FALSE,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,4,dance
5,220413,FALSE,0.441,0.976,8,-3.09,0,0.147,0.000335,0.0475,0.298,0.248,130.411,4,dance
2,223973,FALSE,0.344,0.931,1,-3.759,1,0.0783,0.00104,0,0.0903,0.251,148.104,4,dance
1,445000,FALSE,0.64,0.821,7,-5.789,0,0.0732,0.00122,0.145,0.203,0.624,135.478,4,dance
0,223973,FALSE,0.344,0.931,1,-3.759,1,0.0783,0.00104,0,0.0903,0.251,148.104,4,dance
0,200946,FALSE,0.508,0.981,10,-3.23,0,0.0779,8.22E-05,0.000449,0.0555,0.746,138.011,4,dance
0,245106,FALSE,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,dance
0,262586,FALSE,0.532,0.872,0,-3.869,1,0.0636,0.00223,0,0.283,0.299,127.959,4,dance
0,245106,FALSE,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,dance
0,245106,FALSE,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,dance
0,262586,FALSE,0.532,0.872,0,-3.869,1,0.0636,0.00223,0,0.283,0.299,127.959,4,dance
0,436413,FALSE,0.666,0.935,0,-4.563,1,0.0445,0.00285,0.781,0.352,0.69,118.999,4,dance
0,245106,FALSE,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,dance
0,245106,FALSE,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,dance
0,245106,FALSE,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,dance
61,292333,FALSE,0.25,0.136,10,-12.162,1,0.037,0.673,0.000157,0.107,0.0981,118.086,4,opera
26,281558,FALSE,0.327,0.279,8,-10.318,1,0.0291,0.928,0.000144,0.12,0.15,69.66,5,opera
1,236800,FALSE,0.235,0.27,3,-12.354,1,0.0353,0.915,0.0106,0.0956,0.0588,114.156,3,opera
0,257680,FALSE,0.358,0.233,5,-10.632,1,0.0305,0.884,2.80E-06,0.0838,0.167,82.938,3,opera
0,214151,FALSE,0.347,0.499,10,-7.596,1,0.0344,0.756,0,0.183,0.345,133.872,4,opera
0,256880,FALSE,0.168,0.306,5,-9.298,1,0.0331,0.828,3.92E-06,0.0969,0.131,77.89,4,opera
0,214151,FALSE,0.347,0.499,10,-7.596,1,0.0344,0.756,0,0.183,0.345,133.872,4,opera
0,342893,FALSE,0.15,0.106,6,-18.592,0,0.0426,0.842,0.835,0.111,0.0553,83.844,1,opera
1,210933,FALSE,0.456,0.281,5,-12.202,1,0.0302,0.914,0.000586,0.115,0.259,110.009,4,opera
0,256880,FALSE,0.168,0.306,5,-9.298,1,0.0331,0.828,3.92E-06,0.0969,0.131,77.89,4,opera
0,265584,FALSE,0.533,0.456,2,-6.394,1,0.0265,0.701,0,0.18,0.278,136.115,4,opera
0,256880,FALSE,0.168,0.306,5,-9.298,1,0.0331,0.828,3.92E-06,0.0969,0.131,77.89,4,opera
0,422826,FALSE,0.334,0.187,7,-20.906,0,0.0415,0.884,0.797,0.105,0.0836,112.135,4,opera
0,210933,FALSE,0.456,0.281,5,-12.202,1,0.0302,0.914,0.000586,0.115,0.259,110.009,4,opera
0,210933,FALSE,0.456,0.281,5,-12.202,1,0.0302,0.914,0.000586,0.115,0.259,110.009,4,opera
0,288346,FALSE,0.214,0.328,10,-13.545,1,0.0377,0.945,8.92E-05,0.105,0.114,89.521,4,opera
0,210933,FALSE,0.456,0.281,5,-12.202,1,0.0302,0.914,0.000586,0.115,0.259,110.009,4,opera
0,81405,FALSE,0.318,0.318,5,-6.224,1,0.0346,0.929,6.50E-05,0.201,0.216,96.803,4,opera
1,248240,FALSE,0.433,0.848,5,-6.92,0,0.0496,6.53E-06,0.0316,0.0982,0.324,131.9,4,opera
0,219160,FALSE,0.427,0.587,2,-5.527,1,0.033,0.642,0,0.315,0.579,130.144,4,opera
0,210933,FALSE,0.456,0.281,5,-12.202,1,0.0302,0.914,0.000586,0.115,0.259,110.009,4,opera
1,223314,FALSE,0.234,0.136,5,-18.882,1,0.0458,0.97,0.281,0.108,0.0374,85.418,4,opera
0,155788,FALSE,0.232,0.246,5,-12.142,1,0.0366,0.976,0.902,0.13,0.183,103.736,3,opera
0,113659,FALSE,0.287,0.482,9,-9.074,0,0.0391,0.909,0.3,0.181,0.399,122.567,3,opera
0,216129,FALSE,0.149,0.553,10,-6.576,1,0.0412,0.906,0.719,0.637,0.369,178.113,1,opera
0,219160,FALSE,0.427,0.587,2,-5.527,1,0.033,0.642,0,0.315,0.579,130.144,4,opera
0,219160,FALSE,0.427,0.587,2,-5.527,1,0.033,0.642,0,0.315,0.579,130.144,4,opera
0,219160,FALSE,0.427,0.587,2,-5.527,1,0.033,0.642,0,0.315,0.579,130.144,4,opera
0,219160,FALSE,0.427,0.587,2,-5.527,1,0.033,0.642,0,0.315,0.579,130.144,4,opera
0,257732,FALSE,0.212,0.106,7,-20.938,1,0.0433,0.969,0.0376,0.0937,0.0398,83.746,4,opera
0,219160,FALSE,0.427,0.587,2,-5.527,1,0.033,0.642,0,0.315,0.579,130.144,4,opera
0,225265,FALSE,0.198,0.503,1,-6.376,1,0.0336,0.971,0.783,0.127,0.147,91.442,4,opera
0,162381,FALSE,0.229,0.45,10,-8.16,1,0.0374,0.969,0.383,0.106,0.139,114.808,4,opera
0,219160,FALSE,0.427,0.587,2,-5.527,1,0.033,0.642,0,0.315,0.579,130.144,4,opera
0,219160,FALSE,0.427,0.587,2,-5.527,1,0.033,0.642,0,0.315,0.579,130.144,4,opera
0,214455,FALSE,0.336,0.485,8,-11.719,1,0.052,0.949,0.937,0.844,0.546,125.921,3,opera
0,160176,FALSE,0.16,0.465,5,-8.577,1,0.0337,0.939,0.229,0.383,0.14,84.69,4,opera
0,371264,FALSE,0.18,0.351,10,-10.22,1,0.0343,0.988,0.866,0.137,0.0606,101.159,4,opera
0,482636,FALSE,0.256,0.516,10,-9.279,1,0.0449,0.988,0.921,0.746,0.193,75.54,4,opera
0,182093,FALSE,0.572,0.0144,7,-23.133,1,0.0576,0.995,0.969,0.109,0.536,123.784,4,opera
0,618160,FALSE,0.217,0.272,0,-17.207,1,0.0365,0.957,0.965,0.617,0.194,96.399,4,opera
0,174600,FALSE,0.307,0.0532,4,-31.453,0,0.0403,0.995,0.898,0.11,0.514,80.306,4,opera
0,182158,FALSE,0.232,0.235,2,-14.975,1,0.0404,0.955,0.00122,0.0896,0.0973,113.492,3,opera
0,396564,FALSE,0.415,0.0697,4,-21.838,1,0.0653,0.981,2.39E-05,0.118,0.108,120.05,3,opera
0,187520,FALSE,0.594,0.0852,7,-20.606,1,0.0533,0.994,0.937,0.101,0.626,127.091,4,opera
0,218722,FALSE,0.142,0.261,6,-10.312,1,0.035,0.994,0.781,0.29,0.12,63.399,4,opera
0,221746,FALSE,0.148,0.0367,1,-21.648,1,0.0413,0.989,0.828,0.114,0.0666,138.57,3,opera
0,128240,FALSE,0.173,0.395,0,-12.559,0,0.0403,0.94,0.948,0.12,0.107,88.009,4,opera
0,205773,FALSE,0.311,0.361,2,-22.436,0,0.0584,0.992,0.835,0.688,0.56,129.37,4,opera
0,295160,FALSE,0.366,0.289,0,-18.305,0,0.0443,0.937,0.822,0.317,0.402,115.119,3,opera
55,198213,FALSE,0.589,0.45,4,-8.491,0,0.0657,0.835,1.07E-06,0.0824,0.367,112.103,4,opera
55,246543,FALSE,0.321,0.401,11,-8.6,0,0.0375,0.643,0.00503,0.116,0.0624,108.562,4,opera
67,250983,FALSE,0.241,0.367,7,-7.95,1,0.0311,0.844,0.00279,0.0873,0.302,135.267,5,opera
61,241232,FALSE,0.521,0.502,5,-8.521,0,0.0287,0.886,0.02,0.188,0.378,95.028,4,opera
48,196133,FALSE,0.221,0.153,7,-14.353,0,0.0359,0.886,0.383,0.314,0.0922,73.727,4,opera
36,186706,FALSE,0.417,0.403,2,-6.684,1,0.0305,0.876,3.33E-05,0.277,0.531,118.933,4,opera
56,258977,FALSE,0.472,0.658,7,-4.971,0,0.0256,0.0244,0.000146,0.195,0.113,100.044,4,opera
51,205182,FALSE,0.461,0.399,5,-7.894,1,0.0244,0.813,0.0138,0.911,0.168,97.381,3,opera
52,246880,FALSE,0.528,0.46,5,-10.564,0,0.0499,0.821,0,0.0547,0.708,124.704,4,opera
34,249893,FALSE,0.529,0.428,8,-9.559,0,0.0372,0.888,0.00767,0.106,0.193,82.974,4,opera
64,285442,FALSE,0.415,0.026,1,-36.7,1,0.0496,0.995,0.938,0.107,0.268,136.191,4,opera
55,244413,FALSE,0.515,0.595,5,-6.76,0,0.0504,0.8,0,0.0746,0.704,124.334,4,opera
57,131599,FALSE,0.429,0.535,3,-11.043,1,0.0379,0.815,0.93,0.0759,0.926,81.182,4,opera
59,273626,FALSE,0.498,0.745,3,-6.537,1,0.0351,0.000167,0.000136,0.0681,0.346,125.014,4,opera
31,192306,FALSE,0.368,0.377,2,-6.508,0,0.0282,0.807,2.19E-05,0.108,0.189,81.305,4,opera
56,142506,FALSE,0.386,0.128,6,-16.273,1,0.0371,0.966,2.39E-06,0.0827,0.363,66.187,3,opera
47,337253,FALSE,0.2,0.0686,2,-23.415,1,0.046,0.873,0.402,0.0911,0.0358,91.498,4,opera
54,285442,FALSE,0.415,0.026,1,-36.7,1,0.0496,0.995,0.938,0.107,0.268,136.191,4,opera
56,175506,FALSE,0.424,0.214,10,-17.688,1,0.0763,0.962,2.90E-05,0.681,0.282,113.211,4,opera
34,286200,FALSE,0.18,0.272,10,-15.516,1,0.0371,0.863,2.58E-05,0.18,0.102,171.493,4,opera
36,185373,FALSE,0.192,0.05,2,-23.002,0,0.0433,0.96,0.551,0.175,0.144,68.149,4,opera
34,201960,FALSE,0.11,0.0299,2,-22.969,1,0.0426,0.97,0.778,0.102,0.0543,167.214,4,opera
36,135240,FALSE,0.53,0.0292,2,-16.327,0,0.0608,0.97,0,0.0769,0.0873,69.495,3,opera
0,203000,FALSE,0.502,0.179,9,-16.408,0,0.0705,0.924,2.14E-06,0.794,0.459,95.165,3,opera
0,241680,FALSE,0.129,0.327,8,-13.224,1,0.0347,0.697,0.0618,0.101,0.068,82.686,4,opera
0,359946,FALSE,0.161,0.0825,4,-23.357,0,0.0408,0.795,0.84,0.148,0.0371,132.577,3,opera
0,286600,FALSE,0.283,0.062,2,-17.116,1,0.033,0.945,0.815,0.125,0.175,88.707,4,opera
0,240693,FALSE,0.569,0.526,9,-10.204,1,0.0285,0.709,0.00102,0.326,0.607,90.027,4,opera
0,240693,FALSE,0.569,0.526,9,-10.204,1,0.0285,0.709,0.00102,0.326,0.607,90.027,4,opera
0,240693,FALSE,0.569,0.526,9,-10.204,1,0.0285,0.709,0.00102,0.326,0.607,90.027,4,opera
0,240693,FALSE,0.569,0.526,9,-10.204,1,0.0285,0.709,0.00102,0.326,0.607,90.027,4,opera
0,250302,FALSE,0.32,0.333,5,-9.705,0,0.0345,0.966,0.885,0.135,0.282,123.356,3,opera
0,240693,FALSE,0.569,0.526,9,-10.204,1,0.0285,0.709,0.00102,0.326,0.607,90.027,4,opera
0,245327,FALSE,0.271,0.014,8,-24.44,1,0.0676,0.994,0.00012,0.121,0.097,183.035,3,opera
0,168773,FALSE,0.199,0.175,7,-17.18,1,0.04,0.967,0.00025,0.107,0.0387,97.569,3,opera
0,454360,FALSE,0.136,0.0503,5,-22.275,0,0.0407,0.962,0.221,0.11,0.073,89.42,4,opera
0,151240,FALSE,0.303,0.581,4,-13.108,1,0.139,0.736,0.638,0.147,0.389,158.663,4,opera
0,388051,FALSE,0.16,0.32,5,-14.648,1,0.0456,0.951,0.925,0.105,0.0833,168.072,3,opera
0,210466,FALSE,0.61,0.182,2,-19.318,1,0.0322,0.395,7.18E-06,0.0774,0.207,112.503,4,opera
0,316518,FALSE,0.213,0.591,2,-4.845,1,0.0382,0.976,0.915,0.165,0.0629,88.024,3,opera
0,395431,FALSE,0.23,0.0642,7,-21.896,1,0.0481,0.983,0.0512,0.21,0.0447,75.868,4,opera
0,327979,FALSE,0.219,0.336,7,-14.093,1,0.0436,0.973,0.00398,0.153,0.0638,133.728,4,opera
0,159362,FALSE,0.213,0.148,8,-17.19,1,0.056,0.991,0,0.122,0.161,169.056,1,opera
0,879905,FALSE,0.221,0.402,3,-9.277,1,0.0375,0.988,0.834,0.161,0.0374,100.233,4,opera
0,291287,FALSE,0.233,0.054,10,-21.331,1,0.0423,0.982,0.000201,0.0955,0.0632,79.679,4,opera
0,388000,FALSE,0.202,0.381,3,-16.957,1,0.041,0.957,0.813,0.227,0.126,102.923,4,opera
0,277320,FALSE,0.44,0.0193,2,-26.975,1,0.048,0.966,0.601,0.0993,0.384,97.663,4,opera
0,269601,FALSE,0.27,0.497,3,-7.187,1,0.0357,0.985,0.895,0.386,0.151,107.786,4,opera
0,218933,FALSE,0.213,0.27,1,-9.497,1,0.0309,0.978,0.901,0.181,0.165,71.8,3,opera
0,257010,FALSE,0.263,0.288,3,-17.363,1,0.0421,0.988,0.914,0.78,0.12,79.454,4,opera
45,218626,FALSE,0.288,0.388,2,-10.267,0,0.0374,0.934,0.000401,0.23,0.226,82.271,3,opera
57,186982,FALSE,0.344,0.404,0,-7.478,1,0.0358,0.829,0,0.27,0.441,80.778,4,opera
60,248706,FALSE,0.431,0.829,5,-7.713,0,0.0491,7.33E-06,0.03,0.086,0.356,131.891,4,opera
54,271133,FALSE,0.262,0.209,2,-10.685,1,0.0385,0.919,1.98E-06,0.0805,0.141,121.487,4,opera
58,235446,FALSE,0.615,0.602,10,-6.765,1,0.044,0.591,2.51E-06,0.102,0.521,102.068,4,opera
49,321364,FALSE,0.304,0.733,10,-5.794,0,0.0684,0.256,0.00133,0.0925,0.204,127.932,4,opera
51,245000,FALSE,0.333,0.572,2,-6.455,0,0.0302,0.00885,0,0.102,0.0707,110.402,4,opera
30,234093,FALSE,0.301,0.485,8,-7.93,0,0.0377,0.91,0.00027,0.131,0.159,83,4,opera
65,265584,FALSE,0.533,0.456,2,-6.392,1,0.0265,0.703,0,0.18,0.289,136.117,4,opera
54,175040,FALSE,0.115,0.328,7,-11.154,0,0.0416,0.911,0.771,0.101,0.0611,51.096,4,opera
51,177960,FALSE,0.168,0.475,2,-5.732,1,0.0349,0.911,0.929,0.124,0.0523,98.286,4,opera
55,200933,FALSE,0.184,0.161,9,-18.261,1,0.0464,0.925,0.771,0.109,0.087,86.351,4,opera
58,214786,FALSE,0.226,0.303,0,-10.866,0,0.0374,0.897,0.878,0.162,0.094,66.727,4,opera
58,75106,FALSE,0.346,0.0578,3,-22.644,1,0.0352,0.932,0.928,0.211,0.422,97.259,3,opera
60,121933,FALSE,0.248,0.00674,2,-36.547,1,0.0417,0.952,0.271,0.155,0.185,176.236,3,opera
56,86360,FALSE,0.512,0.0181,4,-30.054,1,0.0563,0.881,5.78E-05,0.288,0.252,137.927,4,opera
55,134746,FALSE,0.272,0.346,0,-14.01,0,0.0317,0.926,0.931,0.0772,0.24,79.773,4,opera
30,218186,FALSE,0.194,0.302,0,-9.349,0,0.031,0.891,1.68E-05,0.0983,0.126,70.922,5,opera
57,193680,FALSE,0.219,0.298,2,-11.52,0,0.0313,0.944,0.254,0.094,0.154,79.136,3,opera
58,287000,FALSE,0.576,0.588,5,-9.553,1,0.0308,0.0124,0.000177,0.148,0.316,127.969,4,opera
30,215167,FALSE,0.312,0.424,4,-8.841,0,0.0377,0.792,0,0.602,0.371,99.099,3,opera
29,194235,FALSE,0.432,0.694,4,-4.724,1,0.0559,0.306,1.28E-06,0.314,0.418,139.688,4,opera
55,221706,FALSE,0.242,0.295,0,-10.751,0,0.0319,0.919,0.899,0.107,0.467,186.669,3,opera
30,478533,FALSE,0.268,0.157,2,-14.398,1,0.031,0.922,0.937,0.308,0.122,96.802,4,opera
28,214120,FALSE,0.299,0.306,2,-11.962,1,0.036,0.962,0.548,0.11,0.109,90.518,3,opera
31,177840,FALSE,0.182,0.115,0,-20.767,1,0.0541,0.85,0.043,0.14,0.249,73.292,4,opera
61,177333,FALSE,0.212,0.301,2,-12.505,1,0.0384,0.963,0.0033,0.13,0.0798,84.025,4,opera
0,210401,FALSE,0.322,0.157,2,-15.679,1,0.0351,0.944,0.031,0.103,0.113,107.014,3,opera
30,265053,FALSE,0.278,0.182,1,-17.244,1,0.0445,0.977,0.605,0.177,0.0627,128.494,4,opera
0,210401,FALSE,0.322,0.157,2,-15.679,1,0.0351,0.944,0.031,0.103,0.113,107.014,3,opera
31,204746,FALSE,0.476,0.879,0,-4.754,0,0.193,0.00138,6.30E-06,0.351,0.407,172.417,3,opera
28,256826,FALSE,0.393,0.438,7,-9.421,1,0.0398,0.648,0,0.3,0.496,130.003,4,opera
0,210401,FALSE,0.322,0.157,2,-15.679,1,0.0351,0.944,0.031,0.103,0.113,107.014,3,opera
0,401933,FALSE,0.136,0.23,2,-11.668,1,0.0355,0.961,0.148,0.113,0.122,82.083,3,opera
0,292173,FALSE,0.279,0.273,3,-9.885,1,0.032,0.984,0.00581,0.136,0.183,66.886,4,opera
29,271680,FALSE,0.265,0.0797,4,-17.449,0,0.0462,0.992,0.00246,0.13,0.157,149.358,4,opera
0,292173,FALSE,0.279,0.273,3,-9.885,1,0.032,0.984,0.00581,0.136,0.183,66.886,4,opera
0,399880,FALSE,0.182,0.309,3,-8.957,1,0.0371,0.946,0.0461,0.101,0.061,87.018,3,opera
29,113933,FALSE,0.499,0.177,4,-25.878,1,0.0422,0.901,0.561,0.312,0.56,125.939,4,opera
0,271573,FALSE,0.201,0.363,2,-10.551,1,0.0386,0.967,0.115,0.126,0.104,140.477,3,opera
0,254693,FALSE,0.15,0.3,3,-10.723,1,0.0407,0.973,0.00668,0.131,0.117,55.329,4,opera
0,271573,FALSE,0.201,0.363,2,-10.551,1,0.0386,0.967,0.115,0.126,0.104,140.477,3,opera
29,259105,FALSE,0.148,0.2,3,-13.18,0,0.0388,0.149,4.88E-05,0.122,0.121,87.208,3,opera
0,271573,FALSE,0.201,0.363,2,-10.551,1,0.0386,0.967,0.115,0.126,0.104,140.477,3,opera
29,155520,FALSE,0.432,0.448,3,-10.282,0,0.0375,0.898,0.000213,0.116,0.156,69.791,4,opera
31,237000,FALSE,0.496,0.275,5,-11.848,1,0.0293,0.589,0,0.105,0.344,129.362,4,opera
29,172706,FALSE,0.359,0.517,5,-13.837,1,0.0949,0.966,0.771,0.765,0.39,108.247,4,opera
29,215808,FALSE,0.306,0.308,10,-7.94,1,0.0308,0.87,0,0.15,0.189,82.928,4,opera
29,318506,FALSE,0.416,0.231,9,-16.997,1,0.0796,0.977,0.018,0.224,0.288,114.603,3,opera
0,210466,FALSE,0.61,0.182,2,-19.318,1,0.0322,0.395,7.18E-06,0.0774,0.207,112.503,4,opera
47,191506,FALSE,0.297,0.264,8,-12.537,1,0.0387,0.943,1.40E-05,0.7,0.247,62.074,4,opera
55,189477,FALSE,0.219,0.362,9,-8.615,1,0.0327,0.794,1.03E-05,0.112,0.233,89.819,1,opera
52,192973,FALSE,0.247,0.233,10,-13.611,1,0.0366,0.914,2.49E-05,0.379,0.102,123.097,3,opera
41,275600,FALSE,0.24,0.231,4,-13.889,0,0.0366,0.771,0.903,0.277,0.0384,81.013,3,opera
35,243160,FALSE,0.252,0.147,1,-13.363,1,0.0371,0.905,7.30E-06,0.139,0.255,66.16,4,opera
45,195853,FALSE,0.249,0.24,2,-12.083,1,0.0348,0.979,0.0117,0.0935,0.0697,71.431,3,opera
26,258000,FALSE,0.165,0.494,1,-7.683,1,0.0355,0.574,0.0085,0.0868,0.109,61.504,4,opera
55,224000,FALSE,0.236,0.224,7,-13.578,0,0.0378,0.835,0.843,0.232,0.0767,75.826,3,opera
54,208133,FALSE,0.166,0.287,2,-12.622,0,0.0352,0.817,0.853,0.0944,0.0745,72.843,4,opera
51,158538,FALSE,0.272,0.272,3,-16.22,0,0.0382,0.975,0.964,0.146,0.0873,140.672,3,opera
56,258812,FALSE,0.35,0.149,6,-12.196,1,0.0334,0.642,0,0.109,0.189,83.862,3,opera
28,163426,FALSE,0.297,0.287,0,-8.644,0,0.035,0.917,2.61E-06,0.267,0.258,79.737,3,opera
0,186973,FALSE,0.48,0.422,0,-12.385,1,0.0384,0.836,0.00126,0.124,0.259,110.111,4,opera
26,277106,FALSE,0.361,0.697,0,-4.943,1,0.037,0.527,0.000524,0.0837,0.236,79.064,4,opera
0,183053,FALSE,0.517,0.52,10,-6.462,1,0.0296,0.568,0.00097,0.116,0.0998,99.922,4,opera
27,145866,FALSE,0.183,0.235,3,-14.98,1,0.0384,0.722,0.511,0.102,0.0822,69.653,4,opera
0,157666,FALSE,0.517,0.144,10,-11.518,1,0.0272,0.895,0,0.103,0.235,87.994,3,opera
0,242733,FALSE,0.166,0.245,0,-10.768,1,0.0325,0.934,0.000279,0.175,0.133,77.724,3,opera
0,179386,FALSE,0.477,0.302,0,-9.896,1,0.0301,0.76,0,0.103,0.244,97.946,4,opera
49,283440,FALSE,0.234,0.227,11,-18.535,1,0.0373,0.944,0.869,0.0854,0.0703,101.636,3,opera
0,149266,FALSE,0.289,0.226,8,-13.628,1,0.0328,0.968,1.23E-05,0.093,0.234,86.547,3,opera
0,241840,FALSE,0.399,0.366,6,-8.247,1,0.0277,0.739,4.72E-06,0.115,0.259,71.818,4,opera
0,212133,FALSE,0.199,0.295,8,-10.907,1,0.0379,0.77,0,0.172,0.198,72.916,3,opera
0,243160,FALSE,0.151,0.147,1,-13.38,1,0.0382,0.917,6.48E-06,0.139,0.253,65.595,3,opera
27,181720,FALSE,0.137,0.0649,7,-19.028,0,0.035,0.933,0.935,0.115,0.0502,79.42,3,opera
27,170066,FALSE,0.306,0.0679,11,-16.929,1,0.0342,0.895,0.673,0.119,0.103,83.107,4,opera
0,195506,FALSE,0.213,0.318,8,-9.408,1,0.0308,0.587,0,0.0877,0.23,182.185,3,opera
0,189493,FALSE,0.253,0.109,8,-15.476,1,0.0383,0.904,0.000132,0.0893,0.174,132.048,4,opera
55,239453,FALSE,0.223,0.268,1,-9.468,1,0.0304,0.912,0,0.108,0.189,90.971,4,opera
0,219200,FALSE,0.377,0.162,6,-10.586,1,0.0329,0.896,2.86E-06,0.103,0.326,97.211,5,opera
0,209666,FALSE,0.341,0.0617,8,-21.877,1,0.05,0.986,0,0.093,0.191,94.464,4,opera
28,189000,FALSE,0.519,0.609,11,-9.415,0,0.0299,0.505,0,0.23,0.623,137.941,4,opera
48,169413,FALSE,0.212,0.159,8,-21.226,1,0.0402,0.978,0.378,0.514,0.088,97.675,4,opera
26,253626,FALSE,0.335,0.342,9,-8.987,1,0.0306,0.803,1.61E-05,0.158,0.136,125.625,4,opera
54,240293,FALSE,0.165,0.522,6,-5.517,0,0.0325,0.645,0.024,0.119,0.0571,179.276,3,opera
59,163266,FALSE,0.132,0.0195,0,-29.76,1,0.0445,0.993,0.888,0.0569,0.14,81.616,3,opera
0,249680,FALSE,0.255,0.229,2,-13.173,1,0.0326,0.974,0.222,0.0711,0.186,82.875,3,opera
49,392400,FALSE,0.457,0.645,11,-5.97,1,0.0267,0.00388,0,0.185,0.148,98.679,3,opera
27,197546,FALSE,0.385,0.334,5,-12.597,1,0.253,0.807,0,0.656,0.15,77.053,5,opera
28,172840,FALSE,0.299,0.337,3,-17.328,1,0.0506,0.947,0.916,0.113,0.396,159.072,4,opera
28,213013,FALSE,0.536,0.581,3,-6.289,1,0.0314,0.434,1.28E-06,0.0914,0.506,129.975,4,opera
60,243213,FALSE,0.438,0.936,0,-6.465,1,0.0533,9.68E-06,0.029,0.47,0.58,79.512,4,opera
29,68866,FALSE,0.319,0.157,6,-25.487,1,0.0804,0.964,0.000883,0.174,0.102,93.009,4,opera
30,233800,FALSE,0.477,0.946,5,-6.734,1,0.043,6.14E-05,0.0271,0.333,0.559,79.945,4,opera
28,188426,FALSE,0.262,0.276,2,-14.66,1,0.0636,0.966,0.0249,0.933,0.16,171.921,5,opera
27,228973,FALSE,0.146,0.465,11,-6.548,1,0.035,0.85,0.0444,0.0819,0.0672,176.77,3,opera
29,125733,FALSE,0.175,0.204,5,-18.887,1,0.041,0.847,0.937,0.605,0.0616,92.534,3,opera
28,216866,FALSE,0.29,0.0196,11,-32.773,1,0.0446,0.921,0.723,0.512,0.0645,126.931,4,opera
28,219960,FALSE,0.0672,0.0195,2,-21.33,1,0.0463,0.928,0.0475,0.136,0.0344,74.643,4,opera
28,203066,FALSE,0.231,0.191,10,-18.964,1,0.0424,0.986,0.0028,0.284,0.059,78.513,4,opera
48,180760,FALSE,0.469,0.414,0,-10.497,0,0.041,0.936,0.000334,0.0646,0.358,94.878,4,opera
52,217224,FALSE,0.236,0.207,4,-10.829,1,0.0334,0.875,8.15E-06,0.0934,0.0757,147.518,4,opera
52,217746,FALSE,0.267,0.184,2,-16.447,1,0.033,0.822,0.926,0.0919,0.144,74.058,4,opera
40,183205,FALSE,0.367,0.52,10,-7.902,0,0.0321,0.644,0.000142,0.194,0.389,94.822,4,opera
32,193600,FALSE,0.295,0.402,6,-10.493,0,0.0321,0.535,0.000104,0.105,0.069,149.525,4,opera
52,200747,FALSE,0.445,0.25,0,-9.827,1,0.0303,0.913,1.12E-06,0.109,0.209,95.043,3,opera
51,274093,FALSE,0.494,0.434,8,-6.891,1,0.0308,0.609,0,0.118,0.138,127.985,4,opera
52,190560,FALSE,0.286,0.378,10,-8.752,1,0.0382,0.803,0.000518,0.107,0.113,69.316,4,opera
44,210040,FALSE,0.218,0.353,10,-8.221,0,0.0325,0.904,0.000106,0.135,0.0752,148.493,4,opera
26,244680,FALSE,0.579,0.267,4,-12.506,1,0.0311,0.808,4.05E-05,0.109,0.473,95.991,4,opera
58,231444,FALSE,0.558,0.859,2,-3.992,0,0.0421,0.00469,0.00196,0.0831,0.31,127.98,4,opera
26,232630,FALSE,0.319,0.257,11,-13.782,1,0.0328,0.786,0.713,0.109,0.063,77.015,4,opera
26,263468,FALSE,0.432,0.4,1,-7.491,1,0.0331,0.547,0.00448,0.0997,0.186,143.783,4,opera
27,253384,FALSE,0.175,0.371,2,-7.367,1,0.0305,0.963,1.38E-06,0.191,0.2,80.714,4,opera
